seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,36,RamenSelect,4,0,不吃面,12,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,36,Train,1,0,比赛,0,仅1候选: 比赛
1001,37,RamenSelect,4,2,吃面/京都-耐根,132,#0 0[不吃面] | #1 2860[吃面/中山-全] | #2 2866[吃面/京都-耐根] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,37,SpecialSelect,3,0,吃面/京都-耐根(替换Bx1),10,"#0 13[隐藏方案[0, 1, 0] 后续可做1种] | #1 7[隐藏方案[0, 1, 1] 后续可做1种] | #2 -2[隐藏方案[0, 2, 0] 后续可做0种]"
1001,37,Train,7,1,耐训练,78,#0 3521[速训练 失败率0% 属性+417 PT+37] | #1 16613[耐训练 失败率0% 属性+1331 PT+177] | #2 1300[力训练 失败率0% 属性+146 PT+15] | #3 2012[根训练 失败率0% 属性+161 PT+19] | #4 1845[智训练 失败率0% 属性+135 PT+20] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,38,RamenSelect,4,1,吃面/中山-全,81,#0 0[不吃面] | #1 2817[吃面/中山-全] | #2 2816[吃面/京都-耐根] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,38,SpecialSelect,3,0,吃面/中山-全(替换Cx1),9,"#0 3[隐藏方案[0, 0, 1] 后续可做0种] | #1 -3[隐藏方案[0, 0, 2] 后续可做0种] | #2 -4[隐藏方案[1, 0, 1] 后续可做0种]"
1001,38,Train,7,1,耐训练,43,#0 1914[速训练 失败率0% 属性+234 PT+20] | #1 10286[耐训练 失败率0% 属性+975 PT+109] | #2 1965[力训练 失败率0% 属性+182 PT+21] | #3 4894[根训练 失败率0% 属性+379 PT+53] | #4 5984[智训练 失败率0% 属性+371 PT+64] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,39,RamenSelect,4,1,吃面/中山-全,75,#0 0[不吃面] | #1 2818[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,39,SpecialSelect,1,0,吃面/中山-全(替换Cx2),2,仅1候选: 吃面/中山-全(替换Cx2)
1001,39,Train,7,0,速训练,37,#0 18439[速训练 失败率0% 属性+1359 PT+199] | #1 2201[耐训练 失败率0% 属性+271 PT+23] | #2 3252[力训练 失败率0% 属性+278 PT+35] | #3 1972[根训练 失败率0% 属性+190 PT+21] | #4 8938[智训练 失败率0% 属性+517 PT+97] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,40,RamenSelect,3,0,不吃面,94,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,40,Train,9,0,速训练,29,"#0 1801[速训练 失败率5% 属性+165 PT+21] | #1 1191[耐训练 失败率4% 属性+208 PT+13] | #2 1750[力训练 失败率4% 属性+139 PT+21] | #3 704[根训练 失败率6% 属性+91 PT+9] | #4 1250[智训练 失败率0% 属性+58 PT+14] | #5 1387[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 61[休息] | #7 15[普通外出] | #8 4227[友人外出#3 选项2 动态事件2414 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,41,RamenSelect,3,0,不吃面,37,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,41,Train,9,6,休息,28,"#0 840[速训练 失败率53% 属性+177 PT+21] | #1 5939[耐训练 失败率44% 属性+989 PT+112] | #2 305[力训练 失败率51% 属性+81 PT+9] | #3 276[根训练 失败率54% 属性+76 PT+9] | #4 702[智训练 失败率14% 属性+55 PT+9] | #5 2013[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 121[休息] | #7 15[普通外出] | #8 4228[友人外出#3 选项2 动态事件2416 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,42,RamenSelect,4,1,吃面/中山-全,84,#0 0[不吃面] | #1 2809[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,42,SpecialSelect,1,0,吃面/中山-全(替换Cx1),2,仅1候选: 吃面/中山-全(替换Cx1)
1001,42,Train,9,0,速训练,46,"#0 12174[速训练 失败率0% 属性+738 PT+133] | #1 5881[耐训练 失败率0% 属性+775 PT+59] | #2 2304[力训练 失败率0% 属性+152 PT+25] | #3 1506[根训练 失败率0% 属性+128 PT+16] | #4 1804[智训练 失败率0% 属性+74 PT+19] | #5 2013[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 4735[友人外出#3 选项2 动态事件2416 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,43,RamenSelect,2,0,不吃面,54,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,43,Train,9,0,速训练,27,"#0 3344[速训练 失败率10% 属性+334 PT+40] | #1 1570[耐训练 失败率9% 属性+259 PT+18] | #2 1069[力训练 失败率7% 属性+111 PT+13] | #3 1402[根训练 失败率10% 属性+130 PT+18] | #4 729[智训练 失败率0% 属性+48 PT+8] | #5 2014[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 68[休息] | #7 15[普通外出] | #8 4743[友人外出#3 选项2 动态事件2423 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,44,RamenSelect,2,0,不吃面,34,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,44,Train,9,6,休息,27,"#0 321[速训练 失败率64% 属性+136 PT+13] | #1 1240[耐训练 失败率62% 属性+474 PT+35] | #2 179[力训练 失败率61% 属性+85 PT+8] | #3 310[根训练 失败率64% 属性+96 PT+13] | #4 873[智训练 失败率19% 属性+58 PT+12] | #5 2015[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 131[休息] | #7 15[普通外出] | #8 4748[友人外出#3 选项2 动态事件2429 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,45,RamenSelect,3,0,不吃面,6,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,45,Train,9,7,普通出行,4,#0 340282346638528859811704183484516925440[守门: 心情2<3外出]
1001,46,RamenSelect,3,0,不吃面,62,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,46,Train,9,0,速训练,47,"#0 4834[速训练 失败率0% 属性+399 PT+52] | #1 702[耐训练 失败率0% 属性+145 PT+8] | #2 1072[力训练 失败率0% 属性+114 PT+12] | #3 1102[根训练 失败率0% 属性+93 PT+13] | #4 730[智训练 失败率0% 属性+49 PT+8] | #5 1600[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3521[友人外出#3 选项2 动态事件2429 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,47,Event,2,1,事件#5001 马娘事件1:  速20  /  耐20 ,3,
1001,47,RamenSelect,4,1,吃面/中山-全,110,#0 0[不吃面] | #1 2825[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,47,SpecialSelect,1,0,吃面/中山-全,0,仅1候选: 吃面/中山-全
1001,47,Train,9,0,速训练,48,"#0 5960[速训练 失败率3% 属性+492 PT+66] | #1 1604[耐训练 失败率2% 属性+217 PT+17] | #2 1479[力训练 失败率1% 属性+123 PT+16] | #3 3598[根训练 失败率3% 属性+222 PT+40] | #4 4044[智训练 失败率0% 属性+203 PT+43] | #5 2015[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 56[休息] | #7 15[普通外出] | #8 3524[友人外出#3 选项2 动态事件2431 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,47,RegionSelect,120,101,"地区[东京-智,中山-速力智,京都-速耐智]",154,"#0 -10[[10, 11, 12]] | #1 -10[[10, 11, 13]] | #2 35[[10, 11, 14]] | #3 25[[10, 11, 15]] | #4 -20[[10, 11, 16]] | #5 35[[10, 11, 17]] | #6 -10[[10, 11, 18]] | #7 25[[10, 11, 19]] | #8 -20[[10, 12, 13]] | #9 25[[10, 12, 14]] | #10 15[[10, 12, 15]] | #11 -30[[10, 12, 16]] | #12 25[[10, 12, 17]] | #13 -20[[10, 12, 18]] | #14 15[[10, 12, 19]] | #15 25[[10, 13, 14]] | #16 15[[10, 13, 15]] | #17 -30[[10, 13, 16]] | #18 25[[10, 13, 17]] | #19 -20[[10, 13, 18]] | #20 15[[10, 13, 19]] | #21 60[[10, 14, 15]] | #22 15[[10, 14, 16]] | #23 70[[10, 14, 17]] | #24 25[[10, 14, 18]] | #25 60[[10, 14, 19]] | #26 5[[10, 15, 16]] | #27 60[[10, 15, 17]] | #28 15[[10, 15, 18]] | #29 50[[10, 15, 19]] | #30 15[[10, 16, 17]] | #31 -30[[10, 16, 18]] | #32 5[[10, 16, 19]] | #33 25[[10, 17, 18]] | #34 60[[10, 17, 19]] | #35 15[[10, 18, 19]] | #36 -20[[11, 12, 13]] | #37 25[[11, 12, 14]] | #38 15[[11, 12, 15]] | #39 -30[[11, 12, 16]] | #40 25[[11, 12, 17]] | #41 -20[[11, 12, 18]] | #42 15[[11, 12, 19]] | #43 25[[11, 13, 14]] | #44 15[[11, 13, 15]] | #45 -30[[11, 13, 16]] | #46 25[[11, 13, 17]] | #47 -20[[11, 13, 18]] | #48 15[[11, 13, 19]] | #49 60[[11, 14, 15]] | #50 15[[11, 14, 16]] | #51 70[[11, 14, 17]] | #52 25[[11, 14, 18]] | #53 60[[11, 14, 19]] | #54 5[[11, 15, 16]] | #55 60[[11, 15, 17]] | #56 15[[11, 15, 18]] | #57 50[[11, 15, 19]] | #58 15[[11, 16, 17]] | #59 -30[[11, 16, 18]] | #60 5[[11, 16, 19]] | #61 25[[11, 17, 18]] | #62 60[[11, 17, 19]] | #63 15[[11, 18, 19]] | #64 15[[12, 13, 14]] | #65 5[[12, 13, 15]] | #66 -40[[12, 13, 16]] | #67 15[[12, 13, 17]] | #68 -30[[12, 13, 18]] | #69 5[[12, 13, 19]] | #70 50[[12, 14, 15]] | #71 5[[12, 14, 16]] | #72 60[[12, 14, 17]] | #73 15[[12, 14, 18]] | #74 50[[12, 14, 19]] | #75 -5[[12, 15, 16]] | #76 50[[12, 15, 17]] | #77 5[[12, 15, 18]] | #78 40[[12, 15, 19]] | #79 5[[12, 16, 17]] | #80 -40[[12, 16, 18]] | #81 -5[[12, 16, 19]] | #82 15[[12, 17, 18]] | #83 50[[12, 17, 19]] | #84 5[[12, 18, 19]] | #85 50[[13, 14, 15]] | #86 5[[13, 14, 16]] | #87 60[[13, 14, 17]] | #88 15[[13, 14, 18]] | #89 50[[13, 14, 19]] | #90 -5[[13, 15, 16]] | #91 50[[13, 15, 17]] | #92 5[[13, 15, 18]] | #93 40[[13, 15, 19]] | #94 5[[13, 16, 17]] | #95 -40[[13, 16, 18]] | #96 -5[[13, 16, 19]] | #97 15[[13, 17, 18]] | #98 50[[13, 17, 19]] | #99 5[[13, 18, 19]] | #100 40[[14, 15, 16]] | #101 95[[14, 15, 17]] | #102 50[[14, 15, 18]] | #103 85[[14, 15, 19]] | #104 50[[14, 16, 17]] | #105 5[[14, 16, 18]] | #106 40[[14, 16, 19]] | #107 60[[14, 17, 18]] | #108 95[[14, 17, 19]] | #109 50[[14, 18, 19]] | #110 40[[15, 16, 17]] | #111 -5[[15, 16, 18]] | #112 30[[15, 16, 19]] | #113 50[[15, 17, 18]] | #114 85[[15, 17, 19]] | #115 40[[15, 18, 19]] | #116 5[[16, 17, 18]] | #117 40[[16, 17, 19]] | #118 -5[[16, 18, 19]] | #119 50[[17, 18, 19]]"
1001,48,Event,3,2,事件#4010 古马年-新年:   体力30 /  速8 耐8 力8 根8 智8  /  35pt,64,
1001,48,RamenSelect,4,0,不吃面,15,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,48,Train,1,0,比赛,0,仅1候选: 比赛
1001,49,RamenSelect,4,3,吃面/京都-速耐智,112,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 2779[吃面/京都-速耐智]
1001,49,SpecialSelect,6,0,吃面/京都-速耐智,16,"#0 41[隐藏方案[0, 0, 0] 后续可做1种] | #1 36[隐藏方案[0, 0, 1] 后续可做1种] | #2 17[隐藏方案[0, 1, 0] 后续可做0种] | #3 30[隐藏方案[0, 0, 2] 后续可做1种] | #4 12[隐藏方案[0, 1, 1] 后续可做0种] | #5 12[隐藏方案[0, 2, 0] 后续可做0种]"
1001,49,Train,9,1,耐训练,45,"#0 10775[速训练 失败率0% 属性+889 PT+151] | #1 16845[耐训练 失败率0% 属性+1920 PT+229] | #2 566[力训练 失败率0% 属性+102 PT+9] | #3 956[根训练 失败率0% 属性+130 PT+14] | #4 2027[智训练 失败率0% 属性+98 PT+25] | #5 1045[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3166[友人外出#3 选项2 动态事件1857 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,50,RamenSelect,3,0,不吃面,33,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,50,Train,9,8,友人出行,33,"#0 2529[速训练 失败率0% 属性+351 PT+35] | #1 1624[耐训练 失败率0% 属性+411 PT+20] | #2 493[力训练 失败率0% 属性+93 PT+8] | #3 520[根训练 失败率0% 属性+120 PT+8] | #4 2238[智训练 失败率0% 属性+186 PT+31] | #5 1523[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3192[友人外出#3 选项2 动态事件1883 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,50,Event,2,1,事件#830305113 友人出行3:   体力50 羁绊+5 干劲1 /  速10 力10 根10 20pt 羁绊+5 干劲1,1,
1001,51,RamenSelect,4,1,吃面/东京-智,97,#0 0[不吃面] | #1 2939[吃面/东京-智] | #2 2935[吃面/中山-速力智] | #3 2928[吃面/京都-速耐智]
1001,51,SpecialSelect,8,5,吃面/东京-智(替换Bx1+Cx1),19,"#0 18[隐藏方案[0, 0, 0] 后续可做0种] | #1 30[隐藏方案[0, 0, 1] 后续可做1种] | #2 13[隐藏方案[0, 1, 0] 后续可做0种] | #3 13[隐藏方案[1, 0, 0] 后续可做0种] | #4 41[隐藏方案[0, 0, 2] 后续可做2种] | #5 42[隐藏方案[0, 1, 1] 后续可做2种] | #6 24[隐藏方案[1, 0, 1] 后续可做1种] | #7 7[隐藏方案[1, 1, 0] 后续可做0种]"
1001,51,Train,9,4,智训练,238,"#0 1101[速训练 失败率0% 属性+200 PT+16] | #1 2680[耐训练 失败率0% 属性+636 PT+33] | #2 643[力训练 失败率0% 属性+116 PT+10] | #3 600[根训练 失败率0% 属性+137 PT+9] | #4 14473[智训练 失败率0% 属性+796 PT+206] | #5 1527[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2348[友人外出#4 选项1 动态事件1036 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,52,RamenSelect,3,0,不吃面,43,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,52,Train,9,8,友人出行,27,"#0 1420[速训练 失败率0% 属性+216 PT+20] | #1 562[耐训练 失败率0% 属性+179 PT+8] | #2 495[力训练 失败率0% 属性+97 PT+8] | #3 1959[根训练 失败率0% 属性+265 PT+28] | #4 1607[智训练 失败率0% 属性+135 PT+23] | #5 1213[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2326[友人外出#4 选项1 动态事件1014 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,53,RamenSelect,4,0,不吃面,33,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,53,Train,9,8,友人出行,25,"#0 1026[速训练 失败率0% 属性+190 PT+15] | #1 1090[耐训练 失败率0% 属性+275 PT+14] | #2 1628[力训练 失败率0% 属性+206 PT+24] | #3 987[根训练 失败率0% 属性+197 PT+14] | #4 1130[智训练 失败率0% 属性+106 PT+16] | #5 1532[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2369[友人外出#5 选项1 动态事件2281 材料+2(库存4也不禁用) 饥饿+0 未来+0 主动+0]"
1001,54,RamenSelect,4,1,吃面/东京-智,92,#0 0[不吃面] | #1 3129[吃面/东京-智] | #2 3121[吃面/中山-速力智] | #3 3120[吃面/京都-速耐智]
1001,54,SpecialSelect,4,1,吃面/东京-智(替换Cx2),11,"#0 11[隐藏方案[0, 0, 1] 后续可做0种] | #1 34[隐藏方案[0, 0, 2] 后续可做2种] | #2 5[隐藏方案[0, 1, 1] 后续可做0种] | #3 5[隐藏方案[1, 0, 1] 后续可做0种]"
1001,54,Train,8,4,智训练,37,"#0 618[速训练 失败率0% 属性+167 PT+9] | #1 675[耐训练 失败率0% 属性+229 PT+9] | #2 1147[力训练 失败率0% 属性+174 PT+17] | #3 740[根训练 失败率0% 属性+151 PT+11] | #4 15858[智训练 失败率0% 属性+1165 PT+222] | #5 1218[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,54,Event,2,0,事件#102 追加训练:  智5  体力-5 羁绊+5 /   体力5,3,
1001,55,RamenSelect,4,0,不吃面,10,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,55,Train,1,0,比赛,0,仅1候选: 比赛
1001,56,RamenSelect,4,1,吃面/东京-智,101,#0 0[不吃面] | #1 3275[吃面/东京-智] | #2 3273[吃面/中山-速力智] | #3 3272[吃面/京都-速耐智]
1001,56,SpecialSelect,8,0,吃面/东京-智,18,"#0 15[隐藏方案[0, 0, 0] 后续可做0种] | #1 10[隐藏方案[0, 0, 1] 后续可做0种] | #2 9[隐藏方案[0, 1, 0] 后续可做0种] | #3 9[隐藏方案[1, 0, 0] 后续可做0种] | #4 4[隐藏方案[0, 0, 2] 后续可做0种] | #5 4[隐藏方案[0, 1, 1] 后续可做0种] | #6 3[隐藏方案[1, 0, 1] 后续可做0种] | #7 3[隐藏方案[1, 1, 0] 后续可做0种]"
1001,56,Train,8,4,智训练,37,"#0 697[速训练 失败率0% 属性+183 PT+10] | #1 4437[耐训练 失败率0% 属性+908 PT+56] | #2 1072[力训练 失败率0% 属性+164 PT+16] | #3 1492[根训练 失败率0% 属性+264 PT+21] | #4 9830[智训练 失败率0% 属性+713 PT+135] | #5 1530[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,57,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,57,Train,8,0,速训练,26,"#0 4443[速训练 失败率0% 属性+666 PT+59] | #1 1999[耐训练 失败率0% 属性+471 PT+25] | #2 1063[力训练 失败率0% 属性+148 PT+16] | #3 526[根训练 失败率0% 属性+131 PT+8] | #4 984[智训练 失败率0% 属性+144 PT+13] | #5 1212[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,57,Event,2,0,事件#102 追加训练:  速5  体力-5 羁绊+5 /   体力5,3,
1001,58,RamenSelect,4,2,吃面/中山-速力智,86,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3525[吃面/中山-速力智] | #3 3523[吃面/京都-速耐智]
1001,58,SpecialSelect,1,0,吃面/中山-速力智(替换Cx2),2,仅1候选: 吃面/中山-速力智(替换Cx2)
1001,58,Train,8,0,速训练,38,"#0 15144[速训练 失败率0% 属性+1835 PT+203] | #1 2859[耐训练 失败率0% 属性+692 PT+35] | #2 3444[力训练 失败率0% 属性+235 PT+46] | #3 1117[根训练 失败率0% 属性+211 PT+16] | #4 2451[智训练 失败率0% 属性+202 PT+30] | #5 1533[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,59,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,59,Train,1,0,比赛,0,仅1候选: 比赛
1001,60,RamenSelect,4,3,吃面/京都-速耐智,78,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 3726[吃面/京都-速耐智]
1001,60,SpecialSelect,6,0,吃面/京都-速耐智,14,"#0 11[隐藏方案[0, 0, 0] 后续可做0种] | #1 5[隐藏方案[0, 0, 1] 后续可做0种] | #2 5[隐藏方案[0, 1, 0] 后续可做0种] | #3 -2[隐藏方案[0, 0, 2] 后续可做0种] | #4 -2[隐藏方案[0, 1, 1] 后续可做0种] | #5 -2[隐藏方案[0, 2, 0] 后续可做0种]"
1001,60,Train,7,1,耐训练,36,#0 2570[速训练 失败率0% 属性+304 PT+33] | #1 10237[耐训练 失败率0% 属性+1260 PT+137] | #2 1182[力训练 失败率0% 属性+233 PT+17] | #3 2007[根训练 失败率0% 属性+364 PT+27] | #4 3819[智训练 失败率0% 属性+282 PT+50] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,61,RamenSelect,3,1,吃面/东京-智,68,#0 0[不吃面] | #1 3717[吃面/东京-智] | #2 3714[吃面/中山-速力智]
1001,61,SpecialSelect,1,0,吃面/东京-智(替换Cx2),2,仅1候选: 吃面/东京-智(替换Cx2)
1001,61,Train,7,4,智训练,32,#0 3357[速训练 失败率0% 属性+675 PT+43] | #1 3394[耐训练 失败率0% 属性+717 PT+43] | #2 1353[力训练 失败率0% 属性+269 PT+19] | #3 621[根训练 失败率0% 属性+121 PT+10] | #4 14330[智训练 失败率0% 属性+1485 PT+193] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,62,RamenSelect,3,0,不吃面,72,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,62,Train,7,1,耐训练,21,#0 653[速训练 失败率0% 属性+208 PT+9] | #1 4042[耐训练 失败率0% 属性+794 PT+51] | #2 1329[力训练 失败率0% 属性+254 PT+19] | #3 628[根训练 失败率0% 属性+129 PT+10] | #4 1760[智训练 失败率0% 属性+216 PT+24] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,63,RamenSelect,4,3,吃面/京都-速耐智,68,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 3717[吃面/京都-速耐智]
1001,63,SpecialSelect,3,0,吃面/京都-速耐智(替换Bx1),9,"#0 2[隐藏方案[0, 1, 0] 后续可做0种] | #1 -5[隐藏方案[0, 1, 1] 后续可做0种] | #2 -5[隐藏方案[0, 2, 0] 后续可做0种]"
1001,63,Train,7,1,耐训练,36,#0 2525[速训练 失败率0% 属性+325 PT+32] | #1 2659[耐训练 失败率0% 属性+635 PT+232] | #2 1271[力训练 失败率0% 属性+253 PT+18] | #3 2000[根训练 失败率0% 属性+294 PT+28] | #4 2729[智训练 失败率0% 属性+224 PT+34] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,64,RamenSelect,3,0,不吃面,8,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,64,Train,8,6,休息,3,#0 340282346638528859811704183484516925440[守门: 体力33<37休息]
1001,65,RamenSelect,3,1,吃面/东京-智,71,#0 0[不吃面] | #1 3707[吃面/东京-智] | #2 3703[吃面/中山-速力智]
1001,65,SpecialSelect,1,0,吃面/东京-智(替换Cx2),2,仅1候选: 吃面/东京-智(替换Cx2)
1001,65,Train,8,4,智训练,39,"#0 2931[速训练 失败率0% 属性+636 PT+37] | #1 -166[耐训练 失败率0% 属性+0 PT+10] | #2 1229[力训练 失败率0% 属性+97 PT+24] | #3 631[根训练 失败率0% 属性+113 PT+10] | #4 13761[智训练 失败率0% 属性+1108 PT+190] | #5 1524[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出]"
1001,66,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,66,Train,8,0,速训练,29,"#0 2583[速训练 失败率0% 属性+486 PT+33] | #1 -1176[耐训练 失败率0% 属性+0 PT+23] | #2 758[力训练 失败率0% 属性+67 PT+15] | #3 1321[根训练 失败率0% 属性+164 PT+20] | #4 687[智训练 失败率0% 属性+111 PT+9] | #5 1202[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,67,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,67,Train,1,0,比赛,0,仅1候选: 比赛
1001,68,RamenSelect,3,1,吃面/东京-智,70,#0 0[不吃面] | #1 3721[吃面/东京-智] | #2 3717[吃面/中山-速力智]
1001,68,SpecialSelect,1,0,吃面/东京-智,0,仅1候选: 吃面/东京-智
